,OSOURCE,TCODE,STATE,MAILCODE,RECINHSE,RECP3,DOMAIN,WEALTH2,VETERANS,CRAFTS,WALKER,PEPSTRFL,RFA_5,RFA_24,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
46946,731.0,1.0,25.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,36.0,-1.6826470943110825,-0.6768931797787086,-0.4164048487307258,-0.3243081182224044,0.27950268108812565,-1.9841844819167898,0.6039165361509714,0.09099246634703687,0.8311963355495001,-0.4607456779371312,0.6631203761429368,-0.16162166287668683,-1.069091103353242
46996,62.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,60.0,8.0,1.3431950411167815,-2.4581441202444467,3.21859020102892,-0.02316576872461289,1.0267471748473893,-0.19844942132679091,-0.44497351216778486,-0.07933431180347802,-0.3177490074326275,-0.34671263655821416,-0.27237277693733897,-0.29747341509676917,0.15031681321062246
47004,90.0,1.0,40.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,40.0,8.0,-0.5140609599778475,-2.8084658823836053,-0.01693372298636211,1.7195040743475538,0.57474243725604,-1.7081530210061886,1.1153328988614248,0.39302938385490305,1.1045623058994403,-0.9079156736923055,0.7984272644045641,1.3292965622218467,-0.7370718191082952
47017,13.0,2.0,7.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,60.0,60.0,0.3477605351656654,-0.8068342209425112,1.8828903291233792,2.945368103375256,0.24326438267027065,-1.9487549173191712,-0.7507557422163225,-0.5806341799298811,1.6352980383076712,0.29290710636710166,0.10807196103106996,0.6553471228651414,-0.12833031045158982
47074,23.0,1.0,1.0,0.0,1.0,0.0,5.0,7.0,0.0,0.0,1.0,1.0,60.0,18.0,1.93809528258582,1.3205857116548125,0.7583449244059668,1.1844391783000825,0.9851909911908499,0.5019003580182813,1.2021061194703815,-0.11026366726670941,-0.2802306292907744,-0.18532782678530285,-0.7415159313378026,-0.5648714166134803,-0.524431930221386
47075,60.0,1.0,30.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9279670308589227,2.1736484335306256,0.3396867221604525,0.5840611805835831,1.459773329258754,-0.4213906723526614,-1.1976877897662621,-0.490212482580076,-1.1641960079038784,0.6181933521863846,-1.0504983874019609,-0.6119795679440462,0.46149024686197454
47109,54.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,224.0,84.0,-2.3444688071440236,2.0857835791206627,-0.45702210707095764,-1.2908216231481398,-1.814294472797863,0.18526352554643924,1.0235666697325092,-0.6493802765752228,-0.31476921400371555,-0.8078115871816804,1.0167544003734406,-0.5063208150259534,-0.2775544531029237
47113,47.0,2.0,31.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,1.0,1.0,0.0,48.0,-0.8597559966283044,-0.9429076160967729,-1.355915362913777,0.11572833816041769,1.3532772514213929,-1.0347970567967901,-0.5574420103672919,-0.21216211972013524,0.8418236085096759,-0.7733813952536417,-0.5303877886689419,1.2600410839636464,-0.5656484911335136
47213,14.0,0.0,4.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,72.0,8.0,-1.8922751801559559,-3.083630940597738,0.8174564142965915,-0.743064959420286,0.6152973991243934,0.7094852882274852,1.975717217378147,-0.8496807920296616,0.07496891343114594,-0.105217018345705,-0.038464993089263204,-0.7041023155438626,0.5043850278275418
47222,45.0,2.0,17.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,50.0,0.4126462946625101,-0.632072803965222,-0.7306911511900793,0.4004870641796859,-0.42667363645975076,0.5161402676417746,-0.0914747160335055,-0.85497409907705,0.10449625987093258,0.6198288448608551,-1.3685458237306278,-0.9584847029907886,0.7633913994942512
47224,330.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,54.0,8.0,-1.8117148251853612,-3.000247753560006,1.8442769311422038,-0.6163974483517773,0.10150250501452505,0.7639811122348843,1.2451594296846704,-0.8487439488443695,0.6357831308330316,-1.1471775103152853,0.5271231862908706,0.08985667202258832,0.8308016965620976
47230,32.0,1.0,14.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,1.7723522578333955,0.45097991886404803,2.369362515396687,-0.35110242169419026,-2.1137483811366864,-0.6023522136246836,-0.37807105133949415,-0.24664862561765868,-0.05777554978339755,-0.7669535665182814,0.37602656984306393,-0.6446031447291704,-0.5427894089838001
47248,66.0,0.0,12.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0,60.0,8.0,3.4626682817537016,-0.09119518231757676,-1.4051472585059863,-0.15581041236046242,0.2713177459631127,-0.5035511386824087,0.4691091574099177,-0.12811372853350228,-1.1813634305547185,-0.09124761759586532,0.0933885953435304,-0.05159450678189162,0.10762246909622006
47269,62.0,0.0,35.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,63.0,48.0,1.8657907992985279,1.389649835288402,0.06039992309584739,-1.6706604565566963,0.9535738418427187,0.575217718195426,1.0817482522723316,0.6271336388063135,0.13663488949471983,0.7940270203545837,1.839982634892142,-0.7417478011814104,0.06424187387784043
47285,15.0,2.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,84.0,-0.07095368568362626,1.7982869775203358,2.032344807623767,-1.2415586001472358,0.2089176107959499,0.19081627901971007,-1.522354057805607,-1.2192598709233278,-0.2213793101762159,-0.4369769870092182,-0.4418969939598332,0.994089812018848,0.524496781087166
47350,44.0,28.0,12.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,54.0,160.0,-0.18834126438559665,-2.4092521255520674,-1.6962620567498041,-0.5655937062045766,-2.3500319286341975,0.5605045083350697,0.34077135887245547,-0.29787907287651355,0.4910723719207929,-0.9388731173588384,-1.764098964905879,-1.38630784056762,1.2587961442291147
47360,72.0,0.0,10.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,192.0,32.0,0.0875214259385006,0.030516947131170945,1.3299560155550147,-1.4030175309561204,0.0017143618793526334,0.9108005525718063,-0.23338386909236802,-1.0558356155564839,0.4083453537380533,-0.507998288573098,-0.02429282801945452,0.19416567832892134,0.16252362893342043
47375,190.0,28.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,60.0,50.0,0.9352240596374817,-0.025061709785803344,-1.4138023548185403,-0.17977974892474374,-1.091692796593421,0.319968728703665,-2.081462345982106,1.6731424123220784,-0.8203444408990822,-0.3829383083968076,-0.2599317983511002,0.4716825786822054,0.23751550768016436
47381,8.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,18.0,0.7685435253742702,0.3677996635712306,-1.566589640980203,-0.09607889184985989,-1.587395952241494,-0.3676198929012565,-1.6823783556233298,-0.8093609875266551,-0.4179189302047126,1.2400818889558658,1.3647312465271986,-1.04209952282037,0.15774483539325249
47397,45.0,1.0,14.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,210.0,210.0,-3.657907900926165,-0.38058254466124675,-0.5937168027651627,1.678522659518227,1.4289555579212285,1.2909704519056935,0.2311984896194829,-0.8052417014094244,0.5153835433028073,-0.5562771549982938,0.5725226671153187,-0.2805190081835076,1.3027124322785275
47473,28.0,0.0,12.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,224.0,160.0,-0.11946194903151726,0.7222277622334183,-0.48927155683053974,-0.9068568017356734,-1.557277792084701,-0.06437514298638874,0.3169063432240992,-0.7420564253604444,-0.2816095462564782,-0.11768150089046456,1.0188592787919106,-0.17619717871480733,0.2921388052570546
47481,303.0,28.0,25.0,0.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,60.0,60.0,-1.7529982902472847,2.5388013104318965,-1.5585401845921185,2.3017165304814173,-0.15827019080617585,0.9724733098307539,-0.303092869304467,-1.448007642979017,0.629806899780203,0.07316607749893077,-0.06419027000629449,-1.3133279434317102,-0.6356510761966034
47501,62.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,60.0,12.0,-0.5737712706715024,-2.0224508353721578,-5.7413670116573945,1.8467575561061804,1.1199899039289458,-0.7591608254992493,0.640553494059113,-1.2951017052991105,-3.94172266200239,1.4612378487573507,0.6927596582284787,5.598811265055043,2.2903660295755843
47517,29.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,18.0,1.7634127137612732,-2.7323926737877127,-1.9866231251218178,-0.40274133337529433,2.3444547178220945,0.8030287340622969,-0.11751644172322266,0.2023184415121326,-0.24924697378935826,0.9985989138995603,2.2707436712587556,-1.6445956367155268,-0.413179629936172
47523,138.0,2.0,26.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,192.0,96.0,0.4793974150366002,0.6788548314493607,-0.6748822026769923,-0.9576756091626718,-0.04439253508821151,0.5732673741051661,0.17517708080223124,0.04719331147444144,-0.37081171668327245,-0.30224941537645406,-1.4634581113350142,-0.5871868551908782,0.16989509478789966
47525,242.0,0.0,12.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,54.0,32.0,1.098835842933747,0.8609218555811191,-1.366913875860467,-0.8507903825376685,0.143376242678167,-0.04205263235163597,0.7357633742236984,-0.432502691388634,-0.4683437843419039,-1.5539907363166816,0.4106198459803411,-1.5821397545321767,0.00775411809570317
47544,32.0,0.0,21.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,224.0,48.0,-0.7170600121862266,-0.04316734157403037,-0.7296114704130522,-1.2296703178658686,-0.10507070231504759,1.061121649043269,1.340281363500714,-0.27648051645746,-0.04729584766617333,-1.1555688255464645,0.8120041215142066,0.13915906466198927,0.4733523630918074
47545,37.0,0.0,31.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,-0.7534465116604201,0.16128455282905574,0.013603450198806934,-0.18901380117942998,1.3439993562126231,-1.0648910753528948,-1.0074613873541292,-0.031417538404020305,1.3812590725818283,0.5232657868918733,-1.0275481637541521,0.42335688044849046,-0.7987374701320049
47553,41.0,2.0,3.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8186989666242428,0.13251881418711253,1.1346324423157077,-0.14530453416167077,-1.758332801920686,-0.3539819498078286,-0.6156309987448431,-0.46337587936396807,0.061900317788053875,-0.07818449982811873,-0.38787947067177403,-0.5481565703970286,-0.2773330405923308
47554,79.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,210.0,-1.1255832481515282,1.1239835120675263,3.007238652415133,-0.052694653746972415,-0.43331132195791344,1.75991831439337,0.24626077428486284,-1.3456595957183015,1.4159648234875588,0.29057831668919787,0.6173632046254485,1.6875766677659654,-0.08475176943757516
47578,147.0,1.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,63.0,60.0,-4.936398088319227,-0.333023577339467,3.2862881115327873,-0.4562733792924175,-0.047957322557049965,0.17557001853535403,-1.8917576948867183,2.966485109471709,-2.663731319905965,0.26078867222124924,-0.4119399166450051,0.2580552193255002,-2.4940849150698785
47584,34.0,0.0,12.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.529942123628915,1.1692316108208325,1.8419452297548684,0.19429847572432093,-0.6342152544466735,0.5096645951986452,-0.5235816697104266,-1.3529567173014192,0.5280373723280224,0.4462374134222968,-2.030599957579055,-0.4470758800419581,0.25348296083436256
47587,45.0,1002.0,35.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,36.0,48.0,2.6227742176404325,3.508976991453367,1.0935115661298924,-1.6220662147109646,2.1161379963300493,0.008323405966452285,-1.037341579601861,0.1403663477446837,-0.13551917126640128,-0.3404149644578376,-0.6083277432120143,-0.5861911386508293,-0.0524587111184537
47602,158.0,1.0,1.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,1.0,60.0,8.0,1.3328917229806179,-1.385154403272763,-2.511952663637869,0.0903339051913345,-1.8118189581689756,-0.6849700542412833,-1.2456207545660218,-1.0687975872760127,-1.286740052197294,-0.4854067543203207,0.9896338533871254,0.15425177065482,0.16796661235537275
47607,27.0,0.0,18.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,120.0,18.0,0.2898150192506078,1.0012132938767424,-0.2583913006169593,-0.39281539880534605,1.7243166767891187,1.3104541476445781,-0.8924430278593348,-1.3446917460998284,0.3462557041537415,-0.39617917618256804,-0.8101996438595012,0.02528914758352499,0.10591460541882655
47635,7.0,0.0,20.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3312011277297957,-2.435123215538713,0.8701032248429532,0.8037604429781584,-0.36337456033375615,0.15361332894836222,0.15454059698310724,-0.04410587208387858,-0.39636117672897536,0.1702215353866559,-1.1532255125856208,-0.3780675804254629,1.1092425965135255
47675,6.0,2.0,15.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,192.0,192.0,-1.3158253313945967,0.8707840149694304,-3.2462247951201606,-0.6132688245719742,-2.429225156912656,0.5009864341965666,-1.4376112294928296,1.6322187301957496,0.14346184779328033,-0.5652528599143147,-1.6413383616956594,-0.8547935391465269,2.3385603550700016
47701,27.0,1.0,17.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,60.0,112.0,-1.512148834621741,0.6175989452388335,1.6365698480331412,-0.664055674384615,-0.7237550424489168,-0.1690115091810143,1.0061720931852913,-0.6336125175401637,-0.014039147360976927,1.0331278906045953,0.2575460976292178,-0.3272844087456379,0.45735397102952113
47716,22.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5783118593808014,0.6955848504085651,-1.7761908069782633,0.025834864538754537,1.057690526023843,1.1906234401066433,-0.26600442271924446,1.4944398260848997,0.3000334311736517,-0.2864347373383899,-2.028786892115814,-0.47844590838342027,0.2394056842627846
47718,285.0,1.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,224.0,168.0,-3.9828558827604468,0.8721885180310426,0.018825948538606585,-0.5170628775756444,-0.19107530515518092,-0.05284782265980293,0.04793434821643058,-0.02371764771951457,-0.4916511099632129,-1.1268572629047762,0.5517863937800978,-0.3312492589134604,1.3138357026570018
47742,22.0,0.0,14.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,54.0,144.0,0.5095745959708423,0.40594366882196065,-0.021350400679185737,-0.5659252863160004,2.254643309788939,-2.157798700722965,-0.3857412061741332,-0.4540108618043285,1.7671830355614124,0.14669736620022777,-1.5815142314755908,0.9514716557734766,-0.031733417160437274
47754,54.0,1.0,7.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,18.0,-0.19238337891513993,3.0868515556395892,-4.076788058665474,0.2677931222316829,1.0808505493784422,0.09347510368227184,-1.8951845548602613,-0.5718499514455012,-1.9419851753131319,-0.2114263387987819,-0.23767418461876066,2.324438557464097,0.7469219543883119
47787,84.0,2.0,8.0,0.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,280.0,0.0,0.3310728396754899,2.8753512913615147,-1.3259328346160162,1.2125790021130272,-0.7947270981702803,-0.16761312997209724,-0.8004159561294646,0.5114553907909022,-0.4490428439212949,-0.02800436140143577,0.21287625108097002,-1.199173087378159,-0.31122296952953316
47800,32.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2834765958252627,1.6133840788555334,-0.9430585628184965,0.21883739225738436,0.7486807251076978,0.18759382463416868,1.1916265986066217,0.650906528743867,-0.6911001069375006,0.17510794323785175,-0.9022193867030303,0.46935282800702444,0.5685495714976191
47829,62.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,120.0,3.0,-1.6549272456736976,-0.41781031928238677,1.7324321916191632,1.6740953831698786,1.8792415681879742,0.5517710399810173,1.2658448230406083,-0.4817121006573745,-0.33412774986514815,0.49942694143581295,-0.6098844331487892,-0.0780758276667923,0.13699714032229246
47859,60.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,224.0,56.0,2.1861791544790434,2.9974328868583253,-1.326877722615459,-2.122605864227374,2.3882465201989054,0.0653719789878009,0.3400501390028928,0.1727868975207321,-0.5421483274205692,-0.2927420304282378,1.3040069168219328,-1.4527246217097978,-0.17474448888872327
47873,183.0,2.0,13.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,54.0,4.0,2.601758874029389,-0.35337489296145896,0.6624424928513609,-1.710069944464671,0.5857110209640924,0.05923868102663486,1.0544938555462269,-0.3787503717625623,-0.5246803867873064,-0.1359488370951,-0.17381219209605114,-0.5395675851692348,0.066154829483237
47912,45.0,1002.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,0.6324182420400715,0.44283327229696295,-0.004190555394263721,-0.5229848868229933,-0.1473200903871046,1.0608142747241867,1.746704601642432,0.1581069114304689,0.4462622646792593,-0.1075569326872505,-0.5021483192985011,-0.09543622888659256,0.1751079039767856
47913,32.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,200.0,210.0,-1.7122739128641906,2.0958619887035614,0.275644635929424,1.1850566613977322,0.8474700221255134,2.2874111991187815,0.8434935273315689,-0.645492677958276,1.7419568009716766,1.5286994369645226,1.483035135138771,-0.1783022619118796,0.3800995880192607
47920,36.0,2.0,24.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,-4.221651413668653,0.07701289994215588,0.8638069508427311,0.062004981898598814,-0.15653565182241766,1.9860187780557863,-1.346470020180343,-0.23589903116579913,2.1024522037984807,3.7071281571987886,1.6834812680193993,-0.5754573345216485,-1.2375251765948163
47932,55.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,224.0,40.0,1.9388829032867543,-1.65592975410492,-0.9902970690089101,0.4748213801658529,-1.0597700826622973,-0.17255355400993347,1.1584439639484352,-1.081430622905015,-0.5175792781682745,-0.9078832523533523,0.3125197173789189,-0.24535972678342477,0.6298139390407945
47944,96.0,0.0,20.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,48.0,-3.0198858027260536,-0.41692370072047324,0.15181398838281587,-0.5137614362015296,0.5101165072307197,-0.3089041721742705,-1.4579349715187335,-1.3224664895829075,0.65632366247629,0.3188526412035181,-1.2856347103467938,-1.4944743168749925,0.6432208643826803
47967,141.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,60.0,20.0,-0.29897707926157363,-2.4801369901620096,-0.650517038459885,2.134353610206842,1.544405453764517,0.7953274372063347,-0.10033174106593068,-0.6212879525176292,0.3401151868766344,0.2899617236961614,0.9728757703096341,-0.8998030856239123,0.018250377530447223
47968,54.0,0.0,18.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,224.0,224.0,-2.372703955166882,2.4425435145869536,2.1492092050471525,-1.7478804937119479,3.4202354644899398,0.6906263626218948,0.4713059813974603,-0.13807466014618403,-0.09541041200332795,-0.9558214319909205,1.0073407209025291,0.13134634568798106,0.7061356781885799
48009,6.0,0.0,12.0,0.0,0.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,36.0,36.0,-2.5680294359181897,-0.12107045523581914,-5.8060963897618745,1.2547388483739526,1.1011390906452783,-0.773036174858345,-0.7803040583253605,-1.6955311393191268,-3.9818339088793313,2.6176551197352946,-1.7733602306804193,4.811943648867191,2.1368312046298867
48017,8.0,1.0,26.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,60.0,0.0,0.853096469279526,1.0082732893043764,-0.6020459303499694,0.8648026852347771,-0.06144285852483864,0.9160833303015438,-1.081577008305734,-0.3687377359489876,0.04739607787802052,1.1905941788841095,0.2608585703317092,-0.008461662100238947,-0.7623143784637253
48034,84.0,13.0,14.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.36369871461737036,4.377936402977363,0.7721352922943012,0.4933205174360652,0.6549859365312908,0.914367336911107,0.22202912878857847,0.8926600401495826,0.6629636323324843,0.7467226853037935,0.6913780030592634,0.22076577579989679,1.0907579844735673
48048,246.0,0.0,7.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,224.0,40.0,-0.2272786019408429,-4.078350803775627,2.388066932535782,-0.16899060515151973,0.16414581372455478,-0.1844973620834696,-0.7220887592011902,1.20234458298866,-1.8242561821437888,0.013584881214440942,-0.06419914873353331,-0.018110633034757205,-1.2108436724187541
48158,6.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,42.0,42.0,-2.081235635840071,-0.05177506394848772,0.06633277066990212,-0.5618740493443307,-2.516689059180296,1.060294501801396,0.9284775022660756,-0.4388937485700626,0.8847795194128196,1.9263005120845555,2.0662762569730395,-1.152244901727843,-1.258994470071093
48160,251.0,0.0,4.0,0.0,1.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.36461816821570214,-0.23763257278511785,-0.4838343853276647,0.6131462443195392,0.07424048147678265,-2.431974437051073,0.8646764599839456,-0.03355677023675066,1.4294026530191575,0.20436053114740346,0.6392266224191554,1.6217582828413666,-0.3350034087341936
48218,32.0,1.0,12.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,54.0,36.0,-0.6293356823536967,-0.1156691733791511,-0.8645506688074688,-0.020791337837910075,-1.1166601609270843,-2.2980822467683497,-0.5579068800924661,0.0017260948646282636,-1.9872706335455903,-0.07767487726876825,-1.2637553551594167,-1.983668390713815,0.1309278748148834
48233,26.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,18.0,3.737330452240467,0.8642020857822034,3.317388620497051,-0.7316415413856746,-0.7589156000363773,-1.1130965811810043,-0.8377944358658584,-0.21355143749514993,-0.2850604397107907,-0.16146960937322188,-0.7087714850465915,-0.19828681668630385,0.2071911903894262
48248,168.0,0.0,15.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,-0.38185358432457345,1.0566055649889496,0.31739840829840404,-0.36377699388052015,-0.5015158555931858,0.33362920528493634,-1.8735528048975871,-0.8643618875315283,-0.21040765862412603,-0.9735680489375143,0.058065889432825236,-1.0187509911365271,-0.3227824236233502
48259,62.0,0.0,14.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,72.0,18.0,1.3776972817721447,-0.7045348574377953,2.5035896945645115,-1.0446033302616222,-0.9274745623824109,-3.3079662771739615,1.6063887296933907,0.5394862514129635,1.302204761879443,0.11705390013098073,-0.5829010524532017,1.7211618863563618,-0.43559813231076583
48272,25.0,1002.0,26.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,1.0,1.0,36.0,18.0,3.04196864519323,2.2152154828063217,-2.4528819995510354,-0.5529135865979707,2.4786920565368438,-0.1497267156912689,-0.4707160139118053,-0.2029848296168115,-1.4508529793749065,-0.6457296240808413,-0.4047507868652153,0.9405966305367915,0.1527557445911332
